id	query_spectrum_nr	ms2query_model_prediction	precursor_mz_difference	precursor_mz_query_spectrum	precursor_mz_analog	inchikey	analog_compound_name	smiles	cf_kingdom	cf_superclass	cf_class	cf_subclass	cf_direct_parent	npc_class_results	npc_superclass_results	npc_pathway_results
356441345885270616	70	0.8304	0.0171	366.1161	366.099	KASBKUKPMQLDKO	N-(2,6-dimethylphenyl)-2-(9-methyl-6-oxohydropurin-8-ylthio)acetamide	Cc1cccc(C)c1N=C(O)CSc1nc2c(O)ncnc2n1C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Hypoxanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
356441345885270616	71	0.4851	67.9249	366.1161	434.041	IJSJXKCVRHBPSG	3,5-dichloro-2-(2,4-dihydroxy-6-methoxycarbonylphenoxy)-6-methoxy-4-methylbenzoic acid	COC(=O)C1=CC(O)=CC(O)=C1OC2=C(C(O)=O)C(OC)=C(Cl)C(C)=C2Cl	Organic compounds	Benzenoids	Benzene and substituted derivatives	Diphenylethers	Diphenylethers	Fungal DPEs	Diphenyl ethers (DPEs)	Polyketides
356441345885270616	72	0.409	199.2939	366.1161	565.41	HSCJRCZFDFQWRP	UDP-glucopyranoside	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine nucleotide sugars	Pyrimidine nucleotide sugars	Aminosugars	Aminosugars and aminoglycosides	Carbohydrates
356441345885270616	73	0.409	93.1639	366.1161	459.28	DTPCFIHYWYONMD	Decaethylene glycol	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Ethers	Polyethylene glycols	Monoacylglycerols	Glycerolipids	Fatty acids
356441345885270616	76	0.5546	0.0149	366.1161	366.131	TUCZCPOWNSCPMQ	(3,4-dimethoxyphenyl)-N-(3-(1,3-dioxan-2-yl)phenyl)carboxamide	COc1ccc(C(O)=Nc2cccc(C3OCCCO3)c2)cc1OC	Organic compounds	Benzenoids	Benzene and substituted derivatives	Anilides	Benzanilides			Shikimates and Phenylpropanoids
356441345885270616	77	0.5292	20.0799	366.1161	386.196	FRSRMZNTUGSNRW	BML00360 (1,2,9,10-tetramethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-3-yl)methanol	CN1CCC2=C(C(=C(C3=C2C1CC4=CC(=C(C=C43)OC)OC)OC)OC)CO	Organic compounds	Alkaloids and derivatives	Aporphines		Aporphines	Aporphine alkaloids; Isoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
356441345885270616	78	0.409	144.0129	366.1161	510.129	GTHXFJCXRJXGSN	methyl 1-[(4-chlorophenyl)methyl]-5-(methoxycarbonyl)-4-(3,4,5-trimethoxypheny l)-1,4-dihydropyridine-3-carboxylate	COC(=O)C1=CN(Cc2ccc(Cl)cc2)C=C(C(=O)OC)C1c1cc(OC)c(OC)c(OC)c1	Organic compounds	Organoheterocyclic compounds	Pyridines and derivatives	Hydropyridines	Dihydropyridinecarboxylic acids and derivatives	Isoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
356441345885270616	79	0.4887	96.1119	366.1161	462.228	BTFLTTRLLLELLS	2-methoxyethyl 5-hydroxy-2-methyl-1-[2-(4-propylphenoxy)ethyl]benzo[g]indole-3 -carboxylate	CCCc1ccc(OCCn2c(C)c(C(=O)OCCOC)c3cc(O)c4ccccc4c32)cc1	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indolecarboxylic acids and derivatives	Indolecarboxylic acids and derivatives			
356441345885270616	80	0.546	25.9661	366.1161	340.15	YJWBWQWUHVXPNC	D-Dicentrine	O(C=1C=C2C=3C=4OCOC4C=C5C3C(N(C)CC5)CC2=CC1OC)C	Organic compounds	Alkaloids and derivatives	Aporphines		Aporphines	Aporphine alkaloids; Isoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
356441345885270616	81	0.5273	41.0441	366.1161	325.072	UTSVPXMQSFGQTM	Sterigmatocystin	COC1=C2C(=C3[C@@H]4C=CO[C@@H]4OC3=C1)OC5=CC=CC(=C5C2=O)O	Organic compounds	Phenylpropanoids and polyketides	Sterigmatocystins		Sterigmatocystins	Aflatoxins; Methyl xanthones	Chromanes; Xanthones	Polyketides
356441345885270616	82	0.409	183.2339	366.1161	549.35	RWIALJIVPUCERT	Dehydropachymic acid	O=C(OC1CCC2(C3=CCC4(C)C(C(O)CC4(C3=CCC2C1(C)C)C)C(C(=O)O)CCC(=C)C(C)C)C)C	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Triterpenoids	Terpenoids
356441345885270616	83	0.4887	249.8839	366.1161	616.0	HYNRGMFOPBCTJM	GalNAc-beta-1-4GlcNAc-beta-1-2GA (GA; glycolaldehyde)	O=CCOC(O1)C(NC(C)=O)C(O)C(OC(O2)C(NC(C)=O)C(O)C(O)C(CO)2)C(CO)1	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	N-acyl-alpha-hexosamines	Aminosugars	Aminosugars and aminoglycosides	Carbohydrates
356441345885270616	84	0.5279	79.0691	366.1161	287.047	AXTXAKVFCNXMHV	3-(3-chlorophenyl)-6-hydroxy-4-methylchromen-2-one	Cc1c(-c2cccc(Cl)c2)c(=O)oc2ccc(O)cc12	Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	Hydroxyisoflavonoids	Hydroxyisoflavonoids	Simple coumarins	Coumarins	Shikimates and Phenylpropanoids
356441345885270616	85	0.3459	36.9171	366.1161	329.199	JEAKQFBLRLFHPL	Decyltyrazolone	OC1=CC=C(C=C1)/C=C(C2=O)\N=C(O2)CCCCCCCCCC	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives	Catechols with side chains	Aromatic polyketides	Polyketides
356441345885270616	86	0.409	549.0749	366.1161	915.191	GGOOLELBJVBBGP	phenylalanyl CoA	O=C(SCCNC(CCNC(C(C(C)(C)COP(OP(OCC1C(OP(O)(O)=O)C(O)C(N2C(N=CN=C3N)=C3N=C2)O1)(O)=O)(O)=O)O)=O)=O)C(N)CC4=CC=CC=C4	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Acyl CoAs	Fatty acyl CoAs	Fatty esters	Fatty acids
356441345885270616	88	0.409	86.9659	366.1161	453.082	JGZOXTSCOZGQNQ	[6-methoxy-2-oxo-3-(2-oxochromen-7-yl)oxychromen-7-yl] acetate [(M+CH3COOH)-H]-	COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1OC(C)=O	Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives		Coumarins and derivatives	Simple coumarins	Coumarins	Shikimates and Phenylpropanoids
356441345885270616	89	0.4096	316.3499	366.1161	682.466	KMROBKXFMBWHHE	MK_1688_31142_dereplictor_pv_7.49509e-12	[H]C([H])([H])N1C(=O)C([H])(OC(=O)C([H])(N(C(=O)C([H])(OC(=O)C([H])(N(C(=O)C([H])(OC(=O)C1([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]	Organic compounds	Organic acids and derivatives	Peptidomimetics	Depsipeptides	Cyclic depsipeptides	Cyclic peptides; Depsipeptides	Oligopeptides	Amino acids and Peptides; Polyketides
356441345885270616	90	0.409	441.3739	366.1161	807.49	RWXIFXNRCLMQCD	Ginsenoside Rg3	OCC1OC(OC2C(O)C(O)C(OC2OC3CCC4(C)C(CCC5(C)C4CC(O)C6C(CCC65C)C(O)(C)CCC=C(C)C)C3(C)C)CO)C(O)C(O)C1O	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Triterpene saponins	Dammarane and Protostane triterpenoids	Triterpenoids	Terpenoids
356441345885270616	91	0.6294	67.9009	366.1161	434.017	KNTBYRLZKNFFCS	ethyl 2-amino-4-(2,6-dichlorophenyl)-6-(hydroxymethyl)-8-oxo-4H-pyrano[3,2-b]p yran-3-carboxylate	CCOC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)C1c1c(Cl)cccc1Cl	Organic compounds	Benzenoids	Benzene and substituted derivatives	Halobenzenes	Dichlorobenzenes			
356441345885270616	95	0.6292	82.0959	366.1161	448.212	WTYXMXSOPPQWBK	2-methoxyethyl 1-[2-(4-ethylphenoxy)ethyl]-5-hydroxy-2-methylbenzo[g]indole-3- carboxylate	CCc1ccc(OCCn2c(C)c(C(=O)OCCOC)c3cc(O)c4ccccc4c32)cc1	Organic compounds	Organoheterocyclic compounds	Indoles and derivatives	Indolecarboxylic acids and derivatives	Indolecarboxylic acids and derivatives			
356441345885270616	97	0.5545	0.0171	366.1161	366.099	KASBKUKPMQLDKO	N-(2,6-dimethylphenyl)-2-(9-methyl-6-oxohydropurin-8-ylthio)acetamide	Cc1cccc(C)c1N=C(O)CSc1nc2c(O)ncnc2n1C	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Hypoxanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
356441345885270616	98	0.409	281.1359	366.1161	647.252	KJCQZBUNNXWJCE	3-{4-[(7-hydroxy-6-methoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-1-yl)methyl]phenoxy}-10',11'-dimethoxy-5'-methyl-5'-azaspiro[cyclohexane-1,2'-tricyclo[6.3.1.0?,]dodecane]-1'(12'),2,5,8',10'-pentaen-4-one	CN(CC1)C(CC(C=CC2=O)(C=C2Oc2ccc(CC3N(C)CCc(cc4OC)c3cc4O)cc2)c2c3OC)c2c1cc3OC	Organic compounds	Alkaloids and derivatives	Proaporphines		Proaporphines	Isoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
356441345885270616	99	0.409	603.4239	366.1161	969.54	PWAOOJDMFUQOKB	Ginsenoside Re	OCC1OC(OC2CC3(C)C(CC(O)C4C(CCC43C)C(OC5OC(CO)C(O)C(O)C5O)(C)CCC=C(C)C)C6(C)CCC(O)C(C)(C)C26)C(OC7OC(C)C(O)C(O)C7O)C(O)C1O	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Terpene glycosides	Triterpene saponins	Dammarane and Protostane triterpenoids	Triterpenoids	Terpenoids
356441345885270616	100	0.5535	11.1051	366.1161	355.011	ZPLILIOXZHNNLY	"""2,4-Dichlorolichexanthone"""	O=C1C2=C(C=C(C=C2C)OC)OC3=C1C(O)=C(C(OC)=C3Cl)Cl	Organic compounds	Organoheterocyclic compounds	Benzopyrans	1-benzopyrans	Xanthones	Methyl xanthones	Xanthones	Polyketides
356441345885270616	103	0.409	100.0459	366.1161	466.162	DQCPQSBZPWAWPX	N-[(2-hydroxynaphthyl)phenylmethyl](3,4,5-trimethoxyphenyl)carboxamide	COc1cc(C(O)=NC(c2ccccc2)c2c(O)ccc3ccccc23)cc(OC)c1OC	Organic compounds	Benzenoids	Benzene and substituted derivatives	Benzoic acids and derivatives	N-benzylbenzamides			Shikimates and Phenylpropanoids
7939233295536706460	104	0.5694	0.0007	472.3037	472.303	WVULKSPCQVQLCU	glycodeoxycholic acid	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
7939233295536706460	105	0.409	17.2137	472.3037	455.09	KIZBWUUJNJEYCM	Aloe-emodin-8-O-beta-D-glucopyranoside	O=C1C=2C=CC=C(OC3OC(CO)C(O)C(O)C3O)C2C(=O)C4=C(O)C=C(C=C14)CO	Organic compounds	Benzenoids	Anthracenes	Anthraquinones	Anthraquinones	Anthraquinones and anthrones	Polycyclic aromatic polyketides	Polyketides
7939233295536706460	106	0.4887	270.8553	472.3037	743.159	XUWTZJRCCPNNJR	5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-3,6-dimethoxychromen-4-one [IIN-based on: CCMSLIB00000848426]	COC1=C(O)C=CC(=C1)C2=C(OC)C(=O)C3=C(O2)C=C(O)C(OC)=C3O	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	6-O-methylated flavonoids	Flavonols	Flavonoids	Shikimates and Phenylpropanoids
7939233295536706460	107	0.5317	227.1227	472.3037	245.181	JWBXCSQZLLIOCI	Ile-Leu	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
7939233295536706460	108	0.6337	87.0163	472.3037	559.32	YDEXBRFCPBEZRK	[Gln1-Val9]-moroidin-[QLLVWRAH]	NC(C(NC(C(NC(CC(C)C)C(NC(C(C)C)C(NC(C(NC(C(NC(C)C(NC(CC1=CN2C=N1)C(NC(C(C)C)C(O)=O)=O)=O)=O)CCCNC(N)=N)=O)CC3=C2NC4=C3C=CC5=C4)=O)=O)=O)C5C(C)C)=O)CCC(N)=O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Oligopeptides	Cyclic peptides	Oligopeptides	Amino acids and Peptides
7939233295536706460	109	0.3459	142.1337	472.3037	330.17	BOVXJVBRSGHPBH	N-[2-(3,4-dimethoxyphenyl)ethyl]-2-(4-methylphenoxy)acetamide	COc1ccc(CCN=C(O)COc2ccc(C)cc2)cc1OC	Organic compounds	Benzenoids	Benzene and substituted derivatives	Methoxybenzenes	Dimethoxybenzenes			
7939233295536706460	110	0.5787	9.1837	472.3037	463.12	DLVLXOYLQKCAME	Swertiajaponin	O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=C(O)C4	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Flavonoid C-glycosides	Flavones	Flavonoids	Shikimates and Phenylpropanoids
7939233295536706460	111	0.409	337.0273	472.3037	809.331	GTTBEUCJPZQMDZ	ErlotinibHCl	COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl	Organic compounds	Organoheterocyclic compounds	Diazanaphthalenes	Benzodiazines	Quinazolinamines			
7939233295536706460	115	0.5832	83.1837	472.3037	389.12	RIGYMJVFEJNCKD	Artemitin	O=C1C(OC)=C(OC=2C=C(OC)C(OC)=C(O)C12)C=3C=CC(OC)=C(OC)C3	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	7-O-methylated flavonoids	Flavonols	Flavonoids	Shikimates and Phenylpropanoids
7939233295536706460	120	0.409	104.9543	472.3037	577.258	HVJGNAHENNXYLP	Adenosine amine congener	NCCNC(=O)Cc1cccc(NC(=O)Cc2ccc(Nc3ncnc4n(cnc34)[C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)cc2)c1	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleosides		Purine nucleosides	Purine nucleos(t)ides	Nucleosides	Carbohydrates
7939233295536706460	121	0.3459	163.9727	472.3037	308.331	MQXBADSGHYCSEG	(2R,6S)-2-methyl-6-[(3Z)-pentadec-3-en-1-yl]piperidine	CCCCCCCCCCC/C=C\CC[C@@H]1N[C@@H](C)CCC1	Organic compounds	Alkaloids and derivatives			Alkaloids and derivatives	Piperidine alkaloids	Lysine alkaloids	Alkaloids
7939233295536706460	122	0.5694	0.0007	472.3037	472.303	WVULKSPCQVQLCU	glycodeoxycholic acid	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
7939233295536706460	126	0.5554	227.1167	472.3037	245.187	BCVIOZZGJNOEQS	Isoleucylleucine	O=C(O)C(NC(=O)C(N)C(C)CC)C(C)CC	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
7939233295536706460	127	0.5554	227.1177	472.3037	245.186	JWBXCSQZLLIOCI	Ile-Leu	CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)O)N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
7939233295536706460	128	0.409	93.9503	472.3037	566.254	NIBCDDKWFDEBEP	3-ethyl-5-[5-(4-ethylpiperazin-1-yl)sulfonyl-2-propoxyphenyl]-2-(pyridin-2-ylmethyl)-4H-pyrazolo[4,3-d]pyrimidin-7-one	CCCOC1=C(C=C(C=C1)S(=O)(=O)N1CCN(CC)CC1)C1=NC2=C(CC)N(CC3=CC=CC=N3)N=C2C(=O)N1	Organic compounds	Benzenoids	Benzene and substituted derivatives	Benzenesulfonamides	Benzenesulfonamides			Alkaloids
7939233295536706460	130	0.4887	65.8133	472.3037	538.117	VDZRDUZGHBQIFJ	2-{7-[(2-fluorophenyl)methyl]-1,3-dimethyl-2,6-dioxo(1,3,7-trihydropurin-8-ylt hio)}-N-[4-(trifluoromethoxy)phenyl]acetamide	Cn1c(=O)c2c(nc(SCC(=O)Nc3ccc(OC(F)(F)F)cc3)n2Cc2ccccc2F)n(C)c1=O	Organic compounds	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Xanthines	Purine alkaloids	Pseudoalkaloids	Alkaloids
7939233295536706460	131	0.409	241.9563	472.3037	714.26	UORKJWHZGSSNRL	methyl 3-(6-((6,7-dimethoxy-1-(3,4,5-trimethoxyphenyl)-3,4-dihydroisoquinolin-2(1H)-yl)methyl)-3-hydroxy-4-oxo-4H-pyran-2-yl)-3-(4-oxo-4H-chromen-3-yl)propanoate	O=C(OC)CC(C=1OC(=CC(=O)C1O)CN2CCC3=CC(OC)=C(OC)C=C3C2C4=CC(OC)=C(OC)C(OC)=C4)C5=COC=6C=CC=CC6C5=O	Organic compounds	Organoheterocyclic compounds	Tetrahydroisoquinolines	1-phenyltetrahydroisoquinolines	1-phenyltetrahydroisoquinolines			
7939233295536706460	134	0.5673	0.0007	472.3037	472.303	GHCZAUBVMUEKKP	GLYCOCHENODEOXYCHOLATE	CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids; Cholestane steroids	Steroids	Terpenoids
7939233295536706460	136	0.5554	227.1167	472.3037	245.187	BCVIOZZGJNOEQS	Isoleucylleucine	O=C(O)C(NC(=O)C(N)C(C)CC)C(C)CC	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Dipeptides	Dipeptides	Small peptides	Amino acids and Peptides
7939233295536706460	137	0.7477	50.4663	472.3037	522.77	WQXYZFYVRBCEOE	Amaranthipeptide B	O=C1CC[C@@H](C(N[C@H](C(N[C@@H](CC(C)C)C(N[C@@H](C(C)C)C(N[C@@](C(N[C@H](C(N[C@@H](CC(N)=O)C(N[C@@H](CC2=CN3C=N2)C(O)=O)=O)=O)CCCNC(N)=N)=O)([H])CC4=C3NC5=C4C=CC6=C5)=O)=O)=O)[C@@H]6C(C)C)=O)N1	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Oligopeptides	Cyclic peptides	Oligopeptides	Amino acids and Peptides
7939233295536706460	138	0.4887	138.9363	472.3037	611.24	ORGVYSONNBFESV	(R)-3-(3,4-dihydro-2H-benzo[b][1,4]dioxepin-7-yl)-2-methyl-4-oxo-4H-chromen-7-yl 2-((tert-butoxycarbonyl)amino)-3-(1H-indol-3-yl)propanoate	O=C(OC(C)(C)C)NC(C(=O)OC1=CC=C2C(=O)C(C=3C=CC=4OCCCOC4C3)=C(OC2=C1)C)CC5=CNC=6C=CC=CC65	Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	Isoflav-2-enes	Isoflavones			
7939233295536706460	140	0.5515	340.1403	472.3037	812.444	PVURPIBDNQIDSO	Beauvericin-B_38768_dereplictor_pv_3.35364e-16	[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C1([H])N(C(=O)C([H])(OC(=O)C([H])(N(C(=O)C([H])(OC(=O)C([H])(N(C(=O)C([H])(OC1=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]	Organic compounds	Organic acids and derivatives	Peptidomimetics	Depsipeptides	Cyclic depsipeptides	Cyclic peptides; Depsipeptides	Oligopeptides	Amino acids and Peptides; Polyketides
7939233295536706460	141	0.5782	0.0007	472.3037	472.303	WVULKSPCQVQLCU	glycodeoxycholic acid	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
7939233295536706460	142	0.7499	0.0007	472.3037	472.303	GHCZAUBVMUEKKP	GLYCOCHENODEOXYCHOLATE	CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids; Cholestane steroids	Steroids	Terpenoids
7939233295536706460	147	0.6068	414.9363	472.3037	887.24	YQNZQGYHBNTVJA	(7S,9E,11S,12R,13S,14S,15S,16R,17S,18S,19E,21Z)-26-[(4-bromophenyl)amino]-2,15,17-trihydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23,27,29-tetraoxo-8,30-dioxa-24-azatetracyclo[23.3.1.1^{4,7}.0^{5,28}]triaconta-1,3,5(28),9,19,21,25-heptaen-13-yl...	O=C(OC1C(C)C(OC)C=COC2(OC3=C(C2=O)C=4C(=O)C(NC5=CC=C(Br)C=C5)=C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C1C)C)C(=O)C4C(O)=C3C)C)C	Organic compounds	Phenylpropanoids and polyketides	Macrolactams		Macrolactams	Ansa macrolides	Macrolides	Polyketides
7939233295536706460	149	0.3459	163.9727	472.3037	308.331	MQXBADSGHYCSEG	(2R,6S)-2-methyl-6-[(3Z)-pentadec-3-en-1-yl]piperidine	CCCCCCCCCCC/C=C\CC[C@@H]1N[C@@H](C)CCC1	Organic compounds	Alkaloids and derivatives			Alkaloids and derivatives	Piperidine alkaloids	Lysine alkaloids	Alkaloids
7939233295536706460	150	0.5773	0.0007	472.3037	472.303	WVULKSPCQVQLCU	glycodeoxycholic acid	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
7939233295536706460	151	0.5826	0.0007	472.3037	472.303	WVULKSPCQVQLCU	glycodeoxycholic acid	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
7939233295536706460	152	0.5773	0.0007	472.3037	472.303	WVULKSPCQVQLCU	glycodeoxycholic acid	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CCC2[C@@]1([C@H](CC3C2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids	Steroids	Terpenoids
7939233295536706460	157	0.409	152.9763	472.3037	625.28	YTWLZXBVJMNCIR	2-((7-acetamido-1,2,3-trimethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-10-yl)amino)-N-(3-isopropyl-1H-1,2,4-triazol-5-yl)-4-(methylthio)butanamide	O=C1C=C2C(=CC=C1NC(C(=O)NC3=NC(=NN3)C(C)C)CCSC)C4=C(OC)C(OC)=C(OC)C=C4CCC2NC(=O)C	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Methionine and derivatives	Phenethylisoquinoline alkaloids	Tyrosine alkaloids	Alkaloids
7939233295536706460	159	0.4887	29.9063	472.3037	502.21	USBNGWDZCBSOIE	N-(6-ethyl-2-methylphenyl)-2-[2-oxo-4-(2-1,2,3,4-tetrahydroisoquinolylcarbonyl )hydroquinolyl]acetamide	CCc1cccc(C)c1N=C(O)Cn1c(=O)cc(C(=O)N2CCc3ccccc3C2)c2ccccc21	Organic compounds	Organoheterocyclic compounds	Quinolines and derivatives	Quinoline carboxamides	Quinoline carboxamides			Alkaloids
7939233295536706460	160	0.6788	0.0007	472.3037	472.303	GHCZAUBVMUEKKP	GLYCOCHENODEOXYCHOLATE	CC(CCC(=O)NCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Glycinated bile acids and derivatives	Cholane steroids; Cholestane steroids	Steroids	Terpenoids
7939233295536706460	161	0.6092	427.0663	472.3037	899.37	HMKFAVZUWUBUOL	(7S,9E,11S,12S,13S,14S,15S,16R,17S,18S,19E,21Z)-13,15,17-trihydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(4-methylphenyl)amino]-6,23,27,29-tetraoxo-8,30-dioxa-24-azatetracyclo[23.3.1.1^{4,7}.0^{5,28}]triaconta-1,3,5(28),9,19,21,25-heptaen-2-y...	O=C(OC=1C=2C(=O)C=3NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C(C)C(OC)C=COC4(OC(=C(C4=O)C2C(=O)C3NC5=CC=C(C=C5)C)C1C)C)C)C6=CC=C(C=C6)C	Organic compounds	Phenylpropanoids and polyketides	Macrolactams		Macrolactams	Ansa macrolides	Macrolides	Polyketides
17903984336110858254	163	0.5901	0.0008	160.0362	160.037	WWNNZCOKKKDOPX	TRIGONELLINE	C[n+]1cccc(C(=O)[O-])c1	Organic compounds	Alkaloids and derivatives			Alkaloids and derivatives			
