"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","CTR","CVD","QC","ms_level"
"FT6699",675.289086465772,675.287205296525,675.291628845656,189.527639194869,189.200476740585,189.774047253378,5,2,3,0,1
"FT6700",675.353586240555,675.351994766582,675.356362843815,25.6410812219614,25.3600024705611,25.6612572779358,8,2,2,4,1
"FT6701",675.487627080394,675.48215315494,675.488852547798,25.9205073036778,25.9139673744941,25.9399833372181,4,0,0,4,1
"FT6702",675.508059471257,675.501515621397,675.50957773576,28.5697197587546,25.6343249810388,29.0495996324908,8,1,2,4,1
"FT6703",675.777024094348,675.77625402332,675.779479902867,162.048360771257,161.621018696621,162.198733471582,7,2,1,4,1
"FT6704",676.11474825266,676.113678611598,676.115427881487,195.358795970702,195.100592633993,195.902825923494,5,2,3,0,1
"FT6705",676.171431370005,676.170046906967,676.172378302458,25.0790248758036,25.0590386534865,25.3701877211073,4,0,1,3,1
"FT6706",676.237240731623,676.23589196189,676.237699055118,190.379671850151,190.039618240725,190.609823140695,4,1,3,0,1
"FT6707",676.316623624308,676.315791103293,676.320302475556,35.8238260844139,35.6116869004908,36.1727502177349,4,0,0,4,1
"FT6708",676.357094503776,676.356529653413,676.359835193041,25.632992266213,25.3825315598318,25.6486059441845,4,0,0,4,1
"FT6709",676.403240912765,676.40228215757,676.404475410306,147.453988780614,146.44218236382,147.768710853697,10,3,3,4,1
"FT6710",676.48259278548,676.48207895478,676.484200886012,159.428678550886,158.746918970772,159.840273771199,9,2,3,4,1
"FT6711",676.491723009425,676.488859291895,676.497908045537,25.9270284260332,25.6289941217353,25.9399833372181,3,0,0,3,1
"FT6712",676.510025696078,676.506936500726,676.511463785022,28.9899185711696,25.3546742637038,29.0495996324908,5,0,1,4,1
"FT6713",676.532649997946,676.531833430755,676.533192073785,144.297723165506,142.734334251426,145.326201746872,10,3,3,4,1
"FT6714",676.55397275733,676.553005063662,676.555617508181,158.529478334226,156.259815314967,160.956908549009,20,3,3,4,1
"FT6715",676.771567825476,676.770105025883,676.773521438955,162.036935903537,161.621018696621,162.198733471582,10,3,3,4,1
"FT6716",677.366772877932,677.364847066439,677.367350834045,28.4555232455263,28.4314013618418,28.4692745716315,5,2,3,0,1
"FT6717",677.480867828531,677.478685350076,677.482124927479,28.3047471992415,27.8761163944904,28.4692745716315,10,3,3,4,1
"FT6718",677.663399454558,677.659181883047,677.665490110984,80.8895003714066,74.991160908703,81.5747629254947,6,0,2,4,1
"FT6719",677.735734243665,677.733090167657,677.74026943588,160.681688856096,160.67753438774,160.944252664865,3,3,0,0,1
"FT6720",677.918590509497,677.916696882335,677.91907977611,166.822337134668,166.489298437438,167.016635749134,10,3,3,4,1
"FT6721",678.163995545973,678.162425186163,678.165840972724,177.106507819794,176.614550026048,177.529771474341,7,2,1,4,1
"FT6722",678.370173220389,678.364576386237,678.371872530136,28.4623989085789,28.4314013618418,28.7397164761296,6,3,3,0,1
"FT6723",678.402182091675,678.401204307928,678.403554413577,147.364875531422,146.44218236382,147.768710853697,9,3,3,3,1
"FT6724",678.479898519794,678.478965881471,678.480596940285,28.7459438540619,28.711081267161,29.0495996324908,10,3,3,4,1
"FT6725",678.490716983392,678.486221625869,678.492096914694,147.394940103157,146.44218236382,147.837556728745,6,1,3,2,1
"FT6726",678.534489863933,678.532439610151,678.536675965142,144.435726928753,142.813720182077,145.326201746872,10,3,3,4,1
"FT6727",678.551389655132,678.549755412763,678.553719753893,158.465911728355,156.259815314967,161.098472310395,20,3,3,4,1
"FT6728",678.92276560195,678.92113840306,678.924169956525,166.822337134668,166.489298437438,167.016635749134,10,3,3,4,1
"FT6729",678.965284958522,678.963193883393,678.965431780788,168.499395166089,168.427144065113,168.950314969875,5,3,0,2,1
"FT6730",678.986388607089,678.981869621904,678.987722640223,166.877054687065,166.74506598836,167.102744435212,5,0,2,3,1
"FT6731",679.368371126486,679.367729573314,679.371137885839,27.0454728440879,26.7688680765407,27.054536933852,7,3,3,1,1
"FT6732",679.400712804489,679.398778199345,679.408638947742,35.2280906046144,30.6783691634556,35.3948810361341,6,0,1,4,1
"FT6733",679.41816281269,679.413814633343,679.42091356039,27.0547140895539,27.0326443584903,29.515471225343,8,3,3,2,1
"FT6734",679.460662017238,679.459520581935,679.462979660304,28.1863809521847,28.1517202506432,29.005990233098,9,3,2,4,1
"FT6735",679.511978814924,679.511320633432,679.513323326897,136.524985475956,135.835927071256,137.207493799204,10,3,3,4,1
"FT6736",679.511520190226,679.5059847516,679.512574149966,37.7250110399757,35.1308511745772,37.9094184861287,5,2,3,0,1
"FT6737",679.511807892408,679.511556455291,679.512513965493,126.199345824443,125.618282636404,126.343835388025,4,0,0,4,1
"FT6738",679.511899391165,679.511640072176,679.512179620414,68.1054030517903,64.3917697998034,70.7539482623524,4,1,3,0,1
"FT6739",680.400846558469,680.40014293496,680.404820785042,147.364875531422,146.647918625322,147.697381061436,7,3,2,2,1
"FT6740",680.421971040091,680.419996317042,680.422755604419,27.0432363347672,26.7623227753889,27.0548912452559,7,2,2,3,1
"FT6741",680.464795315618,680.461750410674,680.474308811152,28.314871610896,25.3825315598318,29.005990233098,12,3,3,4,1
"FT6742",680.494558002571,680.490940310081,680.498131711971,34.4377512039863,33.7457069323005,34.8378876498386,8,2,2,4,1
"FT6743",680.507017883125,680.504463952065,680.508706174852,148.530569754354,147.558583100598,148.954223801366,7,3,2,2,1
"FT6744",680.51553866132,680.513989278991,680.515715066177,136.524029246293,135.835927071256,136.931092599963,10,3,3,4,1
"FT6745",680.514811787842,680.514654323553,680.515653721797,37.8563673503207,37.382162229668,38.0057576910813,4,1,3,0,1
"FT6746",680.514752017702,680.514221501378,680.515373274686,126.339377221991,125.618282636404,126.623007954641,4,0,0,4,1
"FT6747",680.515403583729,680.51525619658,680.515492972514,67.1756307108836,63.8340003813426,68.1946053927844,3,0,3,0,1
"FT6748",680.515130094587,680.515106523188,680.515719093441,80.5709984480195,78.5640645047014,83.6920540926161,3,0,3,0,1
"FT6749",680.548528285756,680.54679427707,680.549216265986,157.026108522274,155.983489765475,160.128847201364,12,3,3,4,1
"FT6750",680.568091888764,680.566494252772,680.56906415813,144.158169862832,142.534618548975,145.047109219405,10,3,3,4,1
"FT6751",680.589029638271,680.587312846349,680.591568328796,156.210938559583,154.96950849256,156.489520634171,10,3,3,4,1
"FT6752",680.703818016083,680.701463652431,680.704998945484,138.203470750819,134.446234540145,139.464892683321,10,3,3,4,1
"FT6753",680.751197007284,680.74796309394,680.752716826941,141.126340312225,140.552449173877,142.729500646647,7,1,3,3,1
"FT6754",681.347279082418,681.342793961968,681.356873141952,35.695549881013,33.5133467042192,36.4576025369219,5,0,2,3,1
"FT6755",681.420748194287,681.418316741177,681.425944696,29.2384044531283,27.0326443584903,29.3345542519248,9,1,2,4,1
"FT6756",681.464702858548,681.462127348722,681.467162934691,28.7244674473355,28.1863809521847,29.005990233098,6,2,0,4,1
"FT6757",681.517918743445,681.517262828814,681.519204210865,136.663598885676,135.835927071256,137.207493799204,10,3,3,4,1
"FT6758",681.518186873311,681.517264905865,681.518465340211,126.206764487767,125.618282636404,126.888760555946,4,0,0,4,1
"FT6759",681.84868311441,681.845481167887,681.850191557496,25.0917736216837,25.0590386534865,25.3546742637038,5,0,1,4,1
"FT6760",681.925979052863,681.92325135496,681.927838746004,166.821843022609,166.5429840896,167.016635749134,9,2,3,4,1
"FT6761",682.062311272749,682.061992934159,682.065292740228,180.364947529309,179.889090913871,182.809525364803,5,2,3,0,1
"FT6762",682.17335879844,682.172518551897,682.175228102772,199.549919816168,197.848712448325,200.081954771846,5,1,3,1,1
"FT6763",682.303387564848,682.298614123011,682.30753923289,34.8033669365902,33.843863253912,35.1380839346229,6,3,0,3,1
"FT6764",682.357929166394,682.35392821367,682.363159792035,35.3345576549902,34.1019559125119,35.695549881013,5,1,0,4,1
"FT6765",682.400337631473,682.398203039457,682.402038968557,147.364875531422,146.44218236382,147.768710853697,9,3,3,3,1
"FT6766",682.421507927691,682.420648198923,682.42409100656,29.2765481135731,29.2384044531283,29.3345542519248,4,0,0,4,1
"FT6767",682.468969544683,682.462884789376,682.472129337121,28.7380468310697,25.6343249810388,29.005990233098,4,0,1,3,1
"FT6768",682.486225030334,682.483146737408,682.487083649995,147.550776095106,146.44218236382,147.768710853697,8,1,3,4,1
"FT6769",682.514594758266,682.513665761143,682.515658829292,25.3600024705611,25.0590386534865,25.3825315598318,5,0,1,4,1
"FT6770",682.521082379203,682.519459452952,682.521642871112,136.665218855945,135.835927071256,136.931092599963,9,3,3,3,1
"FT6771",682.541840476628,682.53730220752,682.54458041563,157.033262424912,156.07841150082,157.523797996966,8,2,3,3,1
"FT6772",682.565727716675,682.564574652667,682.566523454025,144.02017097588,142.458354027589,145.047109219405,10,3,3,4,1
"FT6773",682.587974987806,682.587344062865,682.590101987209,156.424145145185,155.373507299701,160.817777879975,11,2,3,4,1
"FT6774",682.701728335028,682.700776626958,682.704812216326,138.061336887791,134.722864020221,143.005401526278,10,3,3,3,1
"FT6775",682.805883985346,682.805212560954,682.807228202524,162.338623288751,161.897988070931,162.484878434359,10,3,3,4,1
"FT6776",683.160891217948,683.158333024506,683.164962874274,197.867609454222,197.857798050599,198.131845141273,7,2,3,2,1
"FT6777",683.433758355441,683.428467462302,683.435767653817,28.7459438540619,28.711081267161,29.2384044531283,10,3,3,4,1
"FT6778",683.497617862572,683.493325859289,683.499933851928,25.3600024705611,25.3440178499892,25.3825315598318,5,0,1,4,1
"FT6779",683.693544769403,683.692960416766,683.694266729403,144.767655333695,143.930455313311,145.032007720414,6,2,0,4,1
"FT6780",683.80861050424,683.806077613613,683.808867084759,162.251061940431,161.897988070931,162.484878434359,8,2,3,3,1
"FT6781",683.833814939515,683.832807656896,683.83675983286,25.2292402168268,25.0917736216837,25.3600024705611,4,0,1,3,1
"FT6782",683.876842294487,683.874926407482,683.878068251066,166.144589775795,165.774071314912,166.464576025245,10,3,3,4,1
"FT6783",684.170650335363,684.169214035063,684.171570185504,25.1038061699498,25.0590386534865,25.3600024705611,5,0,1,4,1
"FT6784",684.204005857495,684.202941542674,684.205979702679,24.7740566264576,23.9377869377154,25.0997953205278,5,2,0,3,1
"FT6785",684.363123129817,684.361456097888,684.36359596396,145.57683433874,144.767534905936,146.31745614291,6,3,3,0,1
"FT6786",684.436655047875,684.434564296018,684.43718047314,147.550776095106,146.44218236382,147.768710853697,10,3,3,4,1
"FT6787",684.437270464974,684.432055673734,684.439809163509,28.7397164761296,28.711081267161,29.0495996324908,9,3,3,3,1
"FT6788",684.563577698733,684.562462090698,684.564533416652,144.158169862832,142.458354027589,145.047109219405,10,3,3,4,1
"FT6789",684.585874890473,684.584836829995,684.587517058559,156.424145145185,155.246774390412,160.956745459479,11,3,3,4,1
"FT6790",684.803403480414,684.802464370004,684.804291649003,162.338623288751,161.897988070931,162.484878434359,10,3,3,4,1
"FT6791",685.150986438366,685.150022903683,685.15385096662,25.2292402168268,25.0917736216837,25.3600024705611,4,0,1,3,1
"FT6792",685.352754735409,685.351018365373,685.357349073017,35.097750353777,32.563349422065,35.3180972746059,4,0,0,3,1
"FT6793",685.364120875143,685.358452652205,685.373453109766,32.3672515866809,28.4381910827415,32.753884949982,12,3,3,4,1
"FT6794",685.435772644049,685.435281487296,685.437058122506,25.6316595513871,25.3440178499892,29.0205266995622,11,3,3,4,1
"FT6795",685.760072402461,685.758212129513,685.761330608821,160.873389239407,160.677638110715,161.373459895264,6,3,3,0,1
"FT6796",685.805792378621,685.805097175305,685.807755015101,162.324382369663,161.795084804888,162.633010823237,7,2,2,3,1
"FT6797",685.948198586781,685.945583975806,685.949539836699,167.101694229786,166.766006404533,167.292714231573,10,3,3,4,1
"FT6798",686.359471664891,686.358701376211,686.360759682457,146.240366517997,144.666890031119,146.721613992056,10,3,3,4,1
"FT6799",686.439372083011,686.438079827896,686.441150116064,25.5070955556094,25.3440178499892,25.6570401666853,10,3,3,4,1
"FT6800",686.434913738667,686.433892337853,686.436981140892,147.550776095106,146.647918625322,147.768710853697,10,3,3,4,1
"FT6801",686.562133136915,686.560764116008,686.56337348747,144.158169862832,142.534618548975,145.032007720414,10,3,3,4,1
"FT6802",686.582464183665,686.581908892745,686.584512951224,156.231257832717,155.246774390412,161.098472310395,10,2,3,4,1
"FT6803",686.80127733442,686.800517294522,686.803255083807,162.324382369663,161.78748113287,162.484878434359,9,3,3,3,1
"FT6804",687.015419176025,687.015093133583,687.017817700541,34.8486186025249,34.7802711701192,35.0331935195468,4,0,0,4,1
"FT6805",687.443003201121,687.441502937679,687.445604172251,25.632992266213,25.3440178499892,25.6570401666853,10,3,3,4,1
"FT6806",687.488464228962,687.486722213855,687.49064105606,29.5551441094442,29.515471225343,29.6195045013778,4,0,0,4,1
"FT6807",688.173174968975,688.171101840633,688.17416980704,27.6074518281177,27.3255536753922,27.8716932628226,5,2,3,0,1
"FT6808",688.359348732022,688.356245815668,688.364565520584,146.240172738423,144.488413905936,146.721613992056,10,3,3,4,1
"FT6809",688.433527107395,688.432147633457,688.434654924692,147.550776095106,146.72128149848,147.768710853697,10,3,3,4,1
"FT6810",688.446595379136,688.443681470415,688.449906253513,25.6289941217353,25.3600024705611,25.6612572779358,7,1,2,4,1
"FT6811",688.483638238947,688.480399873627,688.487661364665,27.0314080128586,26.7761636916975,27.0432363347672,4,1,0,3,1
"FT6812",688.520371290982,688.519372699219,688.521515284358,28.7219970382702,28.6843089068121,28.7646259878589,8,1,3,4,1
"FT6813",688.580056231657,688.578808680031,688.580429564402,156.230959049869,155.246774390412,156.490374113563,10,3,3,4,1
"FT6814",688.662137644446,688.660047859903,688.663512853266,142.650695577833,141.630377814809,144.072078765689,6,3,2,1,1
"FT6815",688.911561675346,688.910229165293,688.91412899821,166.543215527067,165.704961704372,167.016635749134,10,3,3,4,1
"FT6816",689.016835201539,689.015024356346,689.017416564395,197.017482206142,196.191807336208,199.668536794224,11,3,3,4,1
"FT6817",689.398259105863,689.394866546068,689.404915027322,29.563448945205,29.5468392736834,30.4743919989921,3,0,0,3,1
"FT6818",689.494111626439,689.492325179814,689.495687884174,34.7593842086742,34.1267141369574,36.1659743565306,10,3,3,4,1
"FT6819",689.523305932603,689.521580126858,689.526418379763,28.7397164761296,28.711081267161,29.0201819152832,7,1,2,4,1
"FT6820",690.019582423261,690.017708923194,690.02165428242,197.159196139211,196.191807336208,199.668536794224,12,3,3,4,1
"FT6821",690.28714734238,690.284654114493,690.28831663975,208.193071242727,207.956751877108,208.372949852863,3,0,0,3,1
"FT6822",690.334979955628,690.332875286492,690.339708711691,35.7917158703914,35.6733702497074,35.8888193413945,4,0,0,4,1
"FT6823",690.392299217023,690.389935594382,690.393326955496,166.673382031291,166.5429840896,166.933023782364,6,0,2,4,1
"FT6824",690.431800913495,690.430426646839,690.43359777664,147.668403124725,146.72128149848,147.837940564828,10,3,3,4,1
"FT6825",690.495189273719,690.490101553632,690.499540745309,35.413238752937,34.2878925565046,36.2303498171661,8,2,2,4,1
"FT6826",690.500814880038,690.500332816059,690.503581638455,29.8337394944073,29.7925302868015,29.9044668929472,4,0,0,4,1
"FT6827",690.514274463404,690.50860406063,690.517400207387,147.558450160406,146.72128149848,148.249199991807,7,2,2,3,1
"FT6828",690.576035430858,690.575319857089,690.577776421766,156.01332056964,154.878412295868,156.699049079185,8,3,1,4,1
"FT6829",690.597584987878,690.596391735352,690.599423409918,143.880618286196,142.182369186623,144.768016616972,10,3,3,4,1
"FT6830",690.618005060354,690.616026196938,690.62217300299,155.538057901656,154.692223859888,160.405261733132,10,3,2,4,1
"FT6831",690.895339984312,690.893434016353,690.897552279201,166.711770548415,166.467693489471,166.933023782364,4,0,1,3,1
"FT6832",690.951795634658,690.950333276985,690.953005728919,166.9468452181,166.604147222002,167.211109887402,10,3,3,4,1
"FT6833",691.012152148511,691.010345934524,691.012843802812,197.017482206142,196.207075721854,199.391837807518,11,3,3,4,1
"FT6834",691.336703023317,691.328761059889,691.340084972054,35.6844600653602,35.3180972746059,35.8888193413945,4,0,0,4,1
"FT6835",691.488597570087,691.486217077747,691.489451937538,142.730976977738,142.241700308029,143.32819489913,10,3,3,4,1
"FT6836",691.497949021491,691.487728676433,691.501398076634,28.4347962222917,27.3192094459805,34.5735403536337,12,2,3,4,1
