"","MS_QC_POOL_1_POS.mzML","MS_A_POS.mzML","MS_B_POS.mzML","MS_QC_POOL_2_POS.mzML","MS_C_POS.mzML","MS_D_POS.mzML","MS_QC_POOL_3_POS.mzML","MS_E_POS.mzML","MS_F_POS.mzML","MS_QC_POOL_4_POS.mzML"
"FT2311",2768.50952097903,4608.99025174824,1867.29074475524,2661.3227937063,3416.08835664335,3011.60436713287,2486.39954895105,8658.66549650352,2365.22217482518,2333.2848041958
"FT2312",567.18603233477,545.112020979022,432.108810421751,521.346293706293,504.997153846152,523.983786713285,709.400748251748,338.129790209791,NA,550.550895104895
"FT2313",311.16791958042,1605.71523776224,1609.96213928663,359.076251748252,1765.35656643357,1298.06809564242,486.39,1274.88713305087,1555.97509106175,435.414293706294
"FT2314",5839.27489510489,4453.89356643358,5242.12254545454,7554.93694405594,5890.60504195805,2912.82366362802,8126.2548041958,4857.21147902099,4424.79204545454,5667.87849650351
"FT2315",25587.2662447553,96839.1089370629,29512.248,24021.2555034965,68612.3388041957,39551.3287552447,24733.0007622377,42076.369479021,24438.9237062937,23792.1282167832
"FT2316",317.156013986014,735.033954545454,1126.33015384615,320.682674377559,850.109748251749,987.418720279721,164.711129370629,992.272429810065,937.383186976373,415.202076923077
"FT2317",8284.15514685314,13515.1248461539,6585.50754545453,8312.47137062936,9792.28932167833,11145.0224475524,8702.16283216783,13799.2775664335,7269.0646993007,8422.87277622377
"FT2318",3924.60422727273,12154.2656013986,11526.7266398601,4397.36199781601,12008.0091188811,11622.0848076923,4702.31315034965,10791.1467167832,13849.2051096552,4497.4400034965
"FT2319",217.303279720279,NA,NA,148.885846153846,NA,56.3726624620293,206.237905594406,NA,45.9966488731346,167.58054259282
"FT2320",2397.6290979021,7401.12437412587,5132.83096153846,3008.77084211661,3312.77641258741,5019.25845104895,2571.02011888112,4002.21077622378,3966.40020215937,2891.84670629371
"FT2321",995.610524475525,146.625297969468,631.108405594404,896.651370629369,131.718257667261,284.503909090909,971.034786713285,207.478619167683,323.185405594405,961.245398601398
"FT2322",924.261314685316,1105.69618531468,600.639125701475,1172.02567132867,1053.68902447552,1582.21777972028,1296.47543538466,1186.12557692307,1275.40265034965,1365.79865034965
"FT2323",18178.1959585535,22274.2127832168,19889.3272867132,19284.8640314685,22863.2000492256,23104.3083407372,19283.2856328671,20632.7690284918,19940.2737272727,18696.6978814151
"FT2324",540.791097902097,740.221468531468,578.148403842452,694.14842307692,875.926678321678,490.027823968574,575.853834796244,523.572130288563,554.801861315193,209.179437062939
"FT2325",3007.53968181819,355.600921279923,342.365842657343,3575.2455,427.199402097903,350.269216783218,3373.48687762237,369.449653846154,495.762513986015,3321.26282517482
"FT2326",714.567125874128,11.436773067612,NA,763.787863636364,10.5690122307589,NA,798.968527972028,109.736730658775,30.7239463516293,562.582787598699
"FT2327",1919.02963636363,2311.28770279719,2674.93396153848,2073.46068881118,3799.3537132867,1188.29741958043,1857.02009790211,2152.88984265735,1833.9756083916,1798.52927622379
"FT2328",619.593965034967,922.287503496505,66.2948260437908,797.153076923073,749.935090909093,1104.77724125874,833.020830295068,951.787363636363,1009.58328671329,888.582482517478
"FT2329",1321.2549020979,2513.03624475524,2226.65885177286,2283.08386193216,2591.15917132867,2896.14811888112,907.494325174832,2450.65763286713,1990.17756293707,2682.6691271854
"FT2330",47.3114648968375,168.752016589187,268.498153846154,22.4085863353968,311.75225874126,288.085059440559,24.7231783254394,403.849248251747,NA,12.2083640996099
"FT2331",1674.32224825175,39844.1524001265,11010.8257237762,3188.71473776223,12410.4181678322,38603.2857797203,9221.36947552448,9022.57091958042,13349.4073006993,7524.00949015154
"FT2332",3223.2417751229,8072.19513986014,4775.55809079533,6037.68584913998,7457.4787318965,7660.61079027241,4418.05543300436,5068.39873549418,5634.00698601399,4392.49734707112
"FT2333",387.468922967403,2519.80053146853,1047.67751748252,583.136075602547,2282.9987937063,2319.5247062937,329.721542928862,1583.69374825175,2513.39336768593,331.833168997641
"FT2334",5180.25746455645,18655.3115201965,10614.2857552448,14626.3149842591,16915.0448601399,18996.5943558467,7813.6344438025,9948.18203496504,17879.3400734265,7815.93009202861
"FT2335",3614.131363937,5800.01208055429,548.208986013984,4600.16712762628,5735.88086205022,4143.47237425156,4003.58029805951,3417.0209412715,6369.35144712822,3833.61097043396
"FT2336",996.548473934242,3203.82853846154,757.688234265735,1003.63777704463,4728.71506993006,5462.34965416323,798.210323531416,1562.16034615384,5731.67290550365,1150.2770531738
"FT2337",1433.80116083916,1441.90419230769,1925.06683216783,1510.8367027972,1836.96363986013,1658.22869580418,1407.84635664335,1483.21505244755,1447.25429370629,1552.67629720279
"FT2338",3559.4368006993,3848.31991596004,2146.13661188811,2898.38564685315,3837.35689510489,9433.19388461537,2496.319006993,3791.06923426574,4606.01197552447,2668.38884265734
"FT2339",265.70977972028,520.675132867133,238.182104895104,352.400737762237,305.510202797203,193.825121028865,245.007849650349,1027.58301398601,173.535723776221,200.075192307693
"FT2340",3468.96578126977,9979.31134615384,1713.79962573553,4404.52584965034,5302.04579827099,8028.70820979022,3223.91542045919,6020.883177757,7978.81273426573,3136.31840596792
"FT2341",1749.21536983933,2629.17698601399,2521.66354832686,564.860538461537,2918.01254895105,2512.33374289919,687.596150349648,2945.75393702504,1255.98190909091,712.322118881117
"FT2342",5913.22940559441,19863.5012517483,9973.84027972028,7777.84526223777,15798.3411818182,10033.6776503497,5249.99275174825,10571.5425,7761.42881375701,6339.22923776223
"FT2343",3773.72896153846,2775.63832867132,1764.50916083916,2183.88323076923,1887.44800699301,2862.30424825175,2209.29889510489,3669.59042307693,1604.49388111888,2250.94468531468
"FT2344",1777.19504845366,3926.65608041958,3869.26142307692,1203.8894368535,3547.0134965035,3642.66172027972,1664.58413250359,3573.59979020979,3998.95327992647,1667.6757082071
"FT2345",729.481339040435,3073.95989160839,2315.41059440559,546.023274397864,1553.77148601399,2226.66518181818,411.264860139861,2173.69712937063,2501.65044471341,1149.22668881119
"FT2346",567.667122377622,664.28079020979,322.798342186513,733.405804195805,613.585059440558,876.764003496503,757.595337238329,667.217769230768,754.914818181818,840.179234265735
"FT2347",938.688768813066,1057.23928321678,936.763636363632,999.574080419576,724.162981523304,1024.37418881119,952.088475524471,950.043451048954,1037.71481118881,908.01844241024
"FT2348",207.173758741258,400.832926573426,24.6568787926563,355.735405594407,265.287539991546,421.020104895106,361.100818357144,407.593636363634,457.660804195804,392.148807692309
"FT2349",606.619801645868,1554.49820563979,1135.67730419581,1071.43817495446,1689.2523499104,610.399972027973,861.274616940617,835.988988122846,1564.71426923077,993.955782893656
"FT2350",1516.70415734266,3410.17862937062,1320.85623776223,2375.60598251748,4226.18826923077,3703.00733916083,1380.51443706294,4418.39358041957,3665.92472727273,1368.41175524476
"FT2351",13397.420013986,19407.6230818877,9886.17574825174,13770.6238111888,20570.011520979,17272.2279440559,13565.192013986,21938.8063321679,28925.9854300699,13504.0175244755
"FT2352",30459.1635410985,77303.6017762236,19816.2693002851,34714.6374335664,47521.1811581495,71718.6058653187,30477.8569154374,40350.3168643174,61011.0738776224,28808.142165588
"FT2353",72.5854588358987,400.339961538462,13.6043507984084,34.1182734098156,164.413924288841,338.833793706294,84.5772663098826,166.96110597198,329.155940559441,43.4520878120345
"FT2354",1349.80362587413,1460.72010839161,1024.27728671329,926.614930069931,1074.69564335664,591.099177798572,871.672090909092,1727.83984615385,2078.13215034965,1103.7718006993
"FT2355",669.14508041958,1609.05640909091,137.942527000986,580.48713986014,5643.02408391609,NA,1132.81739160839,1342.70505944056,3723.22348617313,889.591174825174
"FT2356",1722.01271328671,3252.1196013986,1007.82799300699,2311.26528295327,4029.71675025039,2336.13756293706,1726.65035664336,3833.1731958042,3338.40701748252,1071.5499020979
"FT2357",3068.86277622378,7095.39435314685,8557.94422027972,4052.46296853147,6525.81,9958.3300909091,5927.64343006993,8960.04402797203,7975.07280865714,6102.68763986014
"FT2358",3051.10367832168,7163.06323426573,5488.15111888112,4045.61548082741,6216.06276923077,6798.87425874126,3786.86602447553,5919.70883916084,7052.03766268024,3995.23447552448
"FT2359",4402.57772727272,454.53815034965,840.257812869667,4909.06580769231,315.25244055944,1262.16348251748,5072.56338461538,912.539412587412,705.15429020979,4894.4013986014
"FT2360",19618.1513181818,37287.4635734266,31508.4478006993,19990.5213098695,12547.8552587413,26578.3431818182,21582.9180944056,21500.6553671329,19135.5057454311,21504.4657657343
"FT2361",170.848608093372,1845.28421328671,1702.21834615384,1791.65508041958,2151.27437412587,1867.42081468531,NA,1647.11519580419,1711.8071013986,1103.82263164614
"FT2362",5948.88784203682,7239.52061538461,6498.99608391609,6499.5414020979,7561.7508075055,7591.28704185443,6495.5167132867,6794.01556740127,6338.973,6316.27528049929
"FT2363",297.290108391609,143.303569930068,384.175140347977,308.455636363636,184.915541958042,432.566737762236,304.375288267538,404.564958041957,490.351930069929,262.323734265734
"FT2364",436.200566433566,2.53703451531971,3.33686784208677,653.204034965037,NA,NA,1035.3368076923,3.68997929436146,NA,481.16313986014
"FT2365",21.8197130689698,376.805237937394,33.5940070736076,NA,282.670898601398,509.322954545453,NA,3.7600441815514,368.279024475524,114.981226244528
"FT2366",145.217548951049,158.497038461538,181.320409090909,205.006429454846,279.379804195804,28.273822380803,97.5118634192906,161.753013986014,60.9849373972477,86.0570415852298
"FT2367",518.959185314683,NA,245.44195804196,355.542463144208,18.6923976290345,NA,496.686010489509,29.2588114598029,NA,537.516587412586
"FT2368",12.8955323975214,1038.88739160839,710.954108391606,100.60724083711,957.075356643358,958.55002447552,25.2881024524599,645.845328671327,NA,27.2486004227792
"FT2369",269.20736013986,81.8395729736236,253.344681818181,220.913695804195,318.595237762237,55.4452689627623,296.048265734265,368.508272727271,175.296545454545,252.323958041958
"FT2370",1038.95307692308,2272.77669105751,732.658282081924,1096.68786713287,1076.90748251748,2054.86784265734,1412.89176615599,1873.56304195804,1488.17895443203,1125.60859090909
"FT2371",4387.08899507086,11871.7338776224,2760.23284615384,4925.69752447552,7332.37772817502,10671.617741624,4363.61723076923,5769.52682626916,9037.02331468531,4132.44058496915
"FT2372",1313.05984615384,2510.95284965035,1441.81249300699,1372.94176573426,1455.14205944056,2254.93393006993,1300.75197902098,1665.46481118881,5571.47229020979,1403.16416433566
"FT2373",548.330276223774,1579.49639160839,612.017571842498,997.635388111888,850.368222559988,777.820783216784,909.688279720282,2011.60371267587,462.314381118879,925.809996852442
"FT2374",1388.20514685315,1448.38037412587,2238.72819230769,1679.94322027972,673.66501048951,1177.81768531469,1823.50562937063,1246.44193006993,1447.8600944056,1428.64421328671
"FT2375",911.8689020979,1806.72725874126,1265.13831057585,1741.11380769231,1249.06121328671,2632.19655944056,1101.85229370629,1041.35514335664,1215.70087762238,1610.214985779
"FT2376",434.241062937063,1317.32418881119,1622.14794755245,1197.09946688061,5999.15457692308,7685.22083916084,2319.85537246541,2035.4510034965,4879.10436343102,489.499321678321
"FT2377",1776.6307027972,2294.24580282548,1765.3233986014,1940.11628072921,2494.4557456017,3462.79066719088,2235.84486713287,2634.47083216783,3064.49220718989,1697.7058951049
"FT2378",2821.76502797203,1261.14861188811,5639.76388111888,404.490167832167,4636.84993006993,4280.90998951049,2332.5240849928,5460.23681118881,5977.0152327494,1132.08542307692
"FT2379",3431.81902187323,5754.64806992453,6307.84576644538,1340.82603057271,5182.55239624284,6322.51389901189,4314.88035314685,5547.07037163697,5591.2790359223,3096.07145454546
"FT2380",852.824307692307,1204.00401398602,658.566818181818,979.490632867134,30.0806243338549,34.8542756841378,1021.65247552447,47.9572077385871,100.95920545996,1001.77161188811
"FT2381",5455.08896853147,9464.11508391608,7828.75268181818,5005.02635460769,3219.55626923077,7094.75798601399,6139.37126223776,6118.98084965035,5290.01956892399,6173.69639160839
"FT2382",2282.07627272727,275.823457844413,161.073534067838,1915.81755944056,168.404447941429,356.433881118882,2189.52891608391,157.523952356043,303.556552447551,2266.36284965035
"FT2383",NA,574.01616083916,579.333419580419,NA,793.167734265733,468.903073426573,17.9832529868306,730.632062937061,484.331318181819,38.0351631967815
"FT2384",131.626216783218,NA,NA,258.491223776223,NA,3.20596957050631,220.388863636364,NA,31.6092457229267,197.880912587413
"FT2385",63.9147445769971,504.803674825173,445.797125874124,334.328034580623,460.61404195804,348.636188811191,174.997709790207,321.577741258744,529.173576923074,171.347163943071
"FT2386",243.781537267824,361.429216783217,40.7972369130737,357.009440559436,32.5680114190207,328.429838473744,372.629213286716,142.492247943012,526.40829020979,261.959863636365
"FT2387",377.660643356643,369.600534965033,335.142083916083,388.865192307691,244.377986013987,301.092702797201,365.016545454543,389.938269230767,293.792202797201,360.743097902096
"FT2388",140.418220476085,279.598321678322,36.8378035926676,93.634926386609,208.974251748251,280.03308041958,72.3049322617019,385.311681818181,230.396444055943,102.043680449433
"FT2389",757.275505965438,1551.35986905159,360.383454545452,751.459510489509,1012.22066339058,857.754933566434,864.091615257667,1217.74037412587,925.627048951048,894.005926974639
"FT2390",1191.01556665963,3460.32188811188,1026.90925174825,1836.97372027972,2410.85119149007,3597.99765508562,1708.98620979021,2718.59876711338,3321.95967482518,1553.84074442
"FT2391",1339.0670034965,2090.33498601398,576.568458041961,1505.7656013986,1488.94755944055,1502.61400699301,1120.16906643357,1482.48568531469,1448.64246503496,1126.61825874127
"FT2392",1385.54261538461,1282.14547552448,735.339293706293,944.033895104896,1374.061993007,2210.55374475524,926.346335664335,294.67993006993,2688.72615779281,1998.31571328671
"FT2393",728.891076923075,13922.0066748252,16869.1994370629,7946.14991788704,4863.87691258741,15348.9255104895,7918.97796503496,15369.6502027972,13114.8890607909,9083.6420034965
"FT2394",7098.37327972028,24214.6776188811,14389.9813741259,7900.6281765146,20663.5838286713,21117.5795874126,7844.16596853147,14539.7351118881,18876.6597754546,7993.2144020979
"FT2395",2959.23008391608,3106.32096503496,2770.17929370629,2805.25069930069,3426.45265384615,3233.37392307692,NA,2697.72936713286,2653.68443706294,2582.58431118881
"FT2396",870.742727275698,1000.44099650349,968.311447552447,985.021531468533,1137.74713017124,1144.67147217286,942.167716783217,1013.11976429195,567.191716783216,955.850748251748
"FT2397",1375.64656993007,264.171377622377,742.665405943626,626.028524475525,271.996709790211,142.382329316974,774.74468484108,424.067479371012,128.681581180699,802.663711103439
"FT2398",4950.99677622377,246.889717685785,266.014468531467,5790.38258391608,310.563419580421,333.388536328526,5747.95214685314,198.819692307692,350.980374125873,5416.81166433567
